shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
150122,39.809758,-86.211399,200001
150122,39.809761,-86.211115,200002
150122,39.809776,-86.209767,200003
150122,39.809790,-86.208513,200004
150122,39.809802,-86.207459,200005
150122,39.809802,-86.207459,210001
150122,39.809804,-86.207299,210002
150122,39.809830,-86.204971,210003
150122,39.809830,-86.204971,220001
150122,39.809832,-86.204871,220002
150122,39.809846,-86.203625,220003
150122,39.809859,-86.202543,220004
150122,39.809862,-86.202241,220005
150122,39.809862,-86.202241,230001
150122,39.809921,-86.197162,230002
150122,39.809930,-86.196156,230003
150122,39.809929,-86.196032,230004
150122,39.809921,-86.195909,230005
150122,39.809907,-86.195787,230006
150122,39.809889,-86.195666,230007
150122,39.809866,-86.195555,230008
150122,39.809838,-86.195445,230009
150122,39.809802,-86.195328,230010
150122,39.809761,-86.195214,230011
150122,39.809715,-86.195104,230012
150122,39.809267,-86.194115,230013
150122,39.809155,-86.193878,230014
150122,39.809155,-86.193878,240001
150122,39.809085,-86.193728,240002
150122,39.808646,-86.192744,240003
150122,39.808507,-86.192438,240004
150122,39.808423,-86.192255,240005
150122,39.808228,-86.191830,240006
150122,39.808198,-86.191757,240007
150122,39.808174,-86.191680,240008
150122,39.808155,-86.191601,240009
150122,39.808142,-86.191520,240010
150122,39.808135,-86.191438,240011
150122,39.808133,-86.191355,240012
150122,39.808136,-86.191301,240013
150122,39.808141,-86.191246,240014
150122,39.808148,-86.191199,240015
150122,39.808155,-86.191137,240016
150122,39.808158,-86.191075,240017
150122,39.808160,-86.190831,240018
150122,39.808160,-86.190831,250001
150122,39.808163,-86.190510,250002
150122,39.808186,-86.187819,250003
150122,39.808186,-86.187819,260001
150122,39.808186,-86.187804,260002
150122,39.808186,-86.187746,260003
150122,39.808184,-86.187687,260004
150122,39.808183,-86.187570,260005
150122,39.808190,-86.186525,260006
150122,39.808208,-86.186174,260007
150122,39.808212,-86.185155,260008
150122,39.808220,-86.184436,260009
150122,39.808220,-86.184436,270001
150122,39.808235,-86.182926,270002
150122,39.808235,-86.182926,280001
150122,39.808236,-86.182806,280002
150122,39.808261,-86.180457,280003
150122,39.807916,-86.180454,280004
150122,39.807916,-86.180454,290001
150122,39.807348,-86.180449,290002
150122,39.806431,-86.180437,290003
150122,39.805526,-86.180432,290004
150122,39.805531,-86.179973,290005
150122,39.805531,-86.179973,300001
150122,39.805551,-86.178221,300002
150122,39.805551,-86.178221,310001
150122,39.805551,-86.178193,310002
150122,39.805549,-86.178086,310003
150122,39.805546,-86.177979,310004
150122,39.805551,-86.175893,310005
150122,39.805551,-86.175893,320001
150122,39.805551,-86.175737,320002
150122,39.805552,-86.173458,320003
150122,39.805552,-86.173458,330001
150122,39.805552,-86.173344,330002
150122,39.805553,-86.171656,330003
150122,39.805471,-86.171616,330004
150122,39.805382,-86.171575,330005
150122,39.805323,-86.171545,330006
150122,39.805323,-86.171545,340001
150122,39.805315,-86.171541,340002
150122,39.805247,-86.171507,340003
150122,39.804650,-86.171226,340004
150122,39.804276,-86.171047,340005
150122,39.803740,-86.170791,340006
150122,39.803336,-86.170604,340007
150122,39.803006,-86.170510,340008
150122,39.803006,-86.170510,350001
150122,39.802829,-86.170460,350002
150122,39.801914,-86.170223,350003
150122,39.801180,-86.170034,350004
150122,39.801180,-86.170034,360001
150122,39.801035,-86.169997,360002
150122,39.800144,-86.169768,360003
150122,39.799431,-86.169584,360004
150122,39.799362,-86.169565,360005
150122,39.799333,-86.169557,360006
150122,39.799333,-86.169557,370001
150122,39.799293,-86.169546,370002
150122,39.798613,-86.169371,370003
150122,39.798461,-86.169336,370004
150122,39.798307,-86.169308,370005
150122,39.798239,-86.169299,370006
150122,39.798239,-86.169299,380001
150122,39.798153,-86.169287,380002
150122,39.797998,-86.169274,380003
150122,39.797844,-86.169269,380004
150122,39.797696,-86.169271,380005
150122,39.796794,-86.169303,380006
150122,39.796545,-86.169312,380007
150122,39.796444,-86.169312,380008
150122,39.796343,-86.169306,380009
150122,39.796242,-86.169292,380010
150122,39.796142,-86.169272,380011
150122,39.796049,-86.169247,380012
150122,39.795957,-86.169215,380013
150122,39.795867,-86.169178,380014
150122,39.795352,-86.168949,380015
150122,39.795352,-86.168949,390001
150122,39.795199,-86.168881,390002
150122,39.795152,-86.168857,390003
150122,39.795108,-86.168827,390004
150122,39.795065,-86.168792,390005
150122,39.794954,-86.168691,390006
150122,39.794912,-86.168656,390007
150122,39.794867,-86.168627,390008
150122,39.794751,-86.168561,390009
150122,39.794702,-86.168537,390010
150122,39.794652,-86.168519,390011
150122,39.794600,-86.168508,390012
150122,39.794548,-86.168504,390013
150122,39.793301,-86.168485,390014
150122,39.793301,-86.168485,400001
150122,39.791283,-86.168454,400002
150122,39.791252,-86.168451,400003
150122,39.791191,-86.168437,400004
150122,39.791160,-86.168434,400005
150122,39.790614,-86.168425,400006
150122,39.789944,-86.168414,400007
150122,39.789944,-86.168414,410001
150122,39.789830,-86.168412,410002
150122,39.789048,-86.168399,410003
150122,39.788657,-86.168393,410004
150122,39.788657,-86.168393,420001
150122,39.788511,-86.168391,420002
150122,39.788462,-86.168391,420003
150122,39.788412,-86.168393,420004
150122,39.788363,-86.168397,420005
150122,39.788320,-86.168402,420006
150122,39.788270,-86.168407,420007
150122,39.788229,-86.168411,420008
150122,39.788180,-86.168413,420009
150122,39.788139,-86.168413,420010
150122,39.788118,-86.168412,420011
150122,39.787308,-86.168404,420012
150122,39.786485,-86.168396,420013
150122,39.786035,-86.168391,420014
150122,39.785980,-86.168391,420015
150122,39.785925,-86.168392,420016
150122,39.785831,-86.168391,420017
150122,39.785831,-86.168391,430001
150122,39.785687,-86.168390,430002
150122,39.785532,-86.168388,430003
150122,39.785050,-86.168384,430004
150122,39.784598,-86.168380,430005
150122,39.784302,-86.168377,430006
150122,39.784302,-86.168377,440001
150122,39.784188,-86.168376,440002
150122,39.783770,-86.168372,440003
150122,39.783420,-86.168369,440004
150122,39.783346,-86.168372,440005
150122,39.783271,-86.168375,440006
150122,39.783210,-86.168374,440007
150122,39.783210,-86.168374,450001
150122,39.782121,-86.168363,450002
150122,39.781454,-86.168356,450003
150122,39.781243,-86.168356,450004
150122,39.781243,-86.168356,460001
150122,39.780898,-86.168355,460002
150122,39.780372,-86.168178,460003
150122,39.780320,-86.168156,460004
150122,39.780218,-86.168102,460005
150122,39.780021,-86.167974,460006
150122,39.779840,-86.167904,460007
150122,39.779600,-86.167859,460008
150122,39.779600,-86.167859,470001
150122,39.779515,-86.167843,470002
150122,39.779083,-86.167777,470003
150122,39.778771,-86.167723,470004
150122,39.778638,-86.167697,470005
150122,39.778506,-86.167663,470006
150122,39.778376,-86.167623,470007
150122,39.778247,-86.167576,470008
150122,39.778145,-86.167534,470009
150122,39.778044,-86.167487,470010
150122,39.777750,-86.167344,470011
150122,39.777692,-86.167316,470012
150122,39.777692,-86.167316,480001
150122,39.777566,-86.167257,480002
150122,39.777381,-86.167177,480003
150122,39.777193,-86.167103,480004
150122,39.777005,-86.167034,480005
150122,39.776787,-86.166964,480006
150122,39.776569,-86.166902,480007
150122,39.776349,-86.166848,480008
150122,39.776129,-86.166801,480009
150122,39.775907,-86.166764,480010
150122,39.775684,-86.166734,480011
150122,39.775617,-86.166727,480012
150122,39.775175,-86.166182,480013
150122,39.774544,-86.165408,480014
150122,39.774544,-86.165408,490001
150122,39.774278,-86.165080,490002
150122,39.773888,-86.164605,490003
150122,39.773091,-86.163626,490004
150122,39.773091,-86.163626,500001
150122,39.772838,-86.163316,500002
150122,39.771639,-86.163366,500003
150122,39.771639,-86.163366,510001
150122,39.771557,-86.163369,510002
150122,39.771437,-86.163374,510003
150122,39.770163,-86.163425,510004
150122,39.770121,-86.163423,510005
150122,39.770079,-86.163418,510006
150122,39.770039,-86.163407,510007
150122,39.770020,-86.162522,510008
150122,39.770011,-86.162182,510009
150122,39.770011,-86.162182,520001
150122,39.770002,-86.161774,520002
150122,39.769998,-86.161615,520003
150122,39.769964,-86.159971,520004
150122,39.769961,-86.159888,520005
150122,39.769958,-86.159804,520006
150122,39.769954,-86.159719,520007
150122,39.769951,-86.159637,520008
150122,39.769945,-86.159333,520009
150122,39.769945,-86.159333,530001
150122,39.769942,-86.159189,530002
150122,39.769936,-86.158898,530003
150122,39.769914,-86.157992,530004
150122,39.769880,-86.156458,530005
150122,39.769880,-86.156458,540001
150122,39.769874,-86.156180,540002
150122,39.769853,-86.155273,540003
150122,39.769832,-86.154366,540004
150122,39.769823,-86.153946,540005
150122,39.769823,-86.153946,550001
150122,39.769818,-86.153709,550002
150122,39.769812,-86.153461,550003
150122,39.769806,-86.153211,550004
150122,39.769792,-86.152554,550005
150122,39.769428,-86.152568,550006
150122,39.769099,-86.152581,550007
150122,39.768683,-86.152597,550008
150122,39.768683,-86.152597,560001
150122,39.768399,-86.152608,560002
150122,39.766954,-86.152650,560003
150122,39.766518,-86.152675,560004
150122,39.766233,-86.152695,560005
150122,39.766211,-86.152691,560006
150122,39.766228,-86.153378,560007
150123,39.766228,-86.153378,10001
150123,39.766255,-86.154500,10002
150123,39.766274,-86.154491,10003
150123,39.766541,-86.154489,10004
150123,39.766570,-86.154480,10005
150123,39.767002,-86.154476,10006
150123,39.767738,-86.154443,10007
150123,39.768439,-86.154421,10008
150123,39.769139,-86.154394,10009
150123,39.769832,-86.154366,10010
150123,39.769853,-86.155273,10011
150123,39.769874,-86.156180,10012
150123,39.769908,-86.157684,10013
150123,39.769908,-86.157684,20001
150123,39.769914,-86.157992,20002
150123,39.769936,-86.158898,20003
150123,39.769942,-86.159189,20004
150123,39.769951,-86.159637,20005
150123,39.769954,-86.159719,20006
150123,39.769958,-86.159804,20007
150123,39.769961,-86.159888,20008
150123,39.769964,-86.159971,20009
150123,39.769998,-86.161615,20010
150123,39.770002,-86.161774,20011
150123,39.770009,-86.162079,20012
150123,39.770009,-86.162079,30001
150123,39.770020,-86.162522,30002
150123,39.770035,-86.163240,30003
150123,39.770035,-86.163240,40001
150123,39.770039,-86.163407,40002
150123,39.770079,-86.163418,40003
150123,39.770121,-86.163423,40004
150123,39.770163,-86.163425,40005
150123,39.771437,-86.163374,40006
150123,39.771557,-86.163369,40007
150123,39.771634,-86.163366,40008
150123,39.771634,-86.163366,50001
150123,39.772838,-86.163316,50002
150123,39.773888,-86.164605,50003
150123,39.774043,-86.164794,50004
150123,39.774043,-86.164794,60001
150123,39.774278,-86.165080,60002
150123,39.775175,-86.166182,60003
150123,39.775617,-86.166727,60004
150123,39.775684,-86.166734,60005
150123,39.775907,-86.166764,60006
150123,39.776129,-86.166801,60007
150123,39.776349,-86.166848,60008
150123,39.776465,-86.166876,60009
150123,39.776465,-86.166876,70001
150123,39.776569,-86.166902,70002
150123,39.776787,-86.166964,70003
150123,39.777005,-86.167034,70004
150123,39.777193,-86.167103,70005
150123,39.777381,-86.167177,70006
150123,39.777566,-86.167257,70007
150123,39.777750,-86.167344,70008
150123,39.778044,-86.167487,70009
150123,39.778145,-86.167534,70010
150123,39.778247,-86.167576,70011
150123,39.778376,-86.167623,70012
150123,39.778506,-86.167663,70013
150123,39.778638,-86.167697,70014
150123,39.778771,-86.167723,70015
150123,39.779083,-86.167777,70016
150123,39.779515,-86.167843,70017
150123,39.779840,-86.167904,70018
150123,39.780021,-86.167974,70019
150123,39.780218,-86.168102,70020
150123,39.780320,-86.168156,70021
150123,39.780372,-86.168178,70022
150123,39.780898,-86.168355,70023
150123,39.781454,-86.168356,70024
150123,39.781963,-86.168362,70025
150123,39.781963,-86.168362,80001
150123,39.782121,-86.168363,80002
150123,39.783271,-86.168375,80003
150123,39.783346,-86.168372,80004
150123,39.783420,-86.168369,80005
150123,39.783770,-86.168372,80006
150123,39.784188,-86.168376,80007
150123,39.784189,-86.168376,80008
150123,39.784189,-86.168376,90001
150123,39.784598,-86.168380,90002
150123,39.785050,-86.168384,90003
150123,39.785532,-86.168388,90004
150123,39.785603,-86.168389,90005
150123,39.785603,-86.168389,100001
150123,39.785687,-86.168390,100002
150123,39.785925,-86.168392,100003
150123,39.785980,-86.168391,100004
150123,39.786035,-86.168391,100005
150123,39.786485,-86.168396,100006
150123,39.787308,-86.168404,100007
150123,39.787563,-86.168407,100008
150123,39.787563,-86.168407,110001
150123,39.788118,-86.168412,110002
150123,39.788139,-86.168413,110003
150123,39.788180,-86.168413,110004
150123,39.788229,-86.168411,110005
150123,39.788270,-86.168407,110006
150123,39.788320,-86.168402,110007
150123,39.788363,-86.168397,110008
150123,39.788412,-86.168393,110009
150123,39.788462,-86.168391,110010
150123,39.788511,-86.168391,110011
150123,39.789048,-86.168399,110012
150123,39.789649,-86.168409,110013
150123,39.789649,-86.168409,120001
150123,39.789830,-86.168412,120002
150123,39.790614,-86.168425,120003
150123,39.791160,-86.168434,120004
150123,39.791191,-86.168437,120005
150123,39.791252,-86.168451,120006
150123,39.791283,-86.168454,120007
150123,39.792809,-86.168477,120008
150123,39.792809,-86.168477,130001
150123,39.794548,-86.168504,130002
150123,39.794600,-86.168508,130003
150123,39.794652,-86.168519,130004
150123,39.794702,-86.168537,130005
150123,39.794751,-86.168561,130006
150123,39.794867,-86.168627,130007
150123,39.794912,-86.168656,130008
150123,39.794954,-86.168691,130009
150123,39.795065,-86.168792,130010
150123,39.795108,-86.168827,130011
150123,39.795152,-86.168857,130012
150123,39.795199,-86.168881,130013
150123,39.795206,-86.168884,130014
150123,39.795206,-86.168884,140001
150123,39.795867,-86.169178,140002
150123,39.795957,-86.169215,140003
150123,39.796049,-86.169247,140004
150123,39.796142,-86.169272,140005
150123,39.796242,-86.169292,140006
150123,39.796343,-86.169306,140007
150123,39.796444,-86.169312,140008
150123,39.796545,-86.169312,140009
150123,39.796671,-86.169308,140010
150123,39.796671,-86.169308,150001
150123,39.796794,-86.169303,150002
150123,39.797696,-86.169271,150003
150123,39.797844,-86.169269,150004
150123,39.797998,-86.169274,150005
150123,39.798153,-86.169287,150006
150123,39.798307,-86.169308,150007
150123,39.798461,-86.169336,150008
150123,39.798613,-86.169371,150009
150123,39.799266,-86.169539,150010
150123,39.799266,-86.169539,160001
150123,39.799293,-86.169546,160002
150123,39.799362,-86.169565,160003
150123,39.799431,-86.169584,160004
150123,39.800144,-86.169768,160005
150123,39.801035,-86.169997,160006
150123,39.801364,-86.170081,160007
150123,39.801364,-86.170081,170001
150123,39.801914,-86.170223,170002
150123,39.802712,-86.170429,170003
150123,39.802712,-86.170429,180001
150123,39.802829,-86.170460,180002
150123,39.803336,-86.170604,180003
150123,39.803740,-86.170791,180004
150123,39.804276,-86.171047,180005
150123,39.804650,-86.171226,180006
150123,39.804760,-86.171278,180007
150123,39.804760,-86.171278,190001
150123,39.805247,-86.171507,190002
150123,39.805315,-86.171541,190003
150123,39.805382,-86.171575,190004
150123,39.805471,-86.171616,190005
150123,39.805553,-86.171656,190006
150123,39.805553,-86.172080,190007
150123,39.805553,-86.172080,200001
150123,39.805552,-86.173344,200002
150123,39.805551,-86.175623,200003
150123,39.805551,-86.175623,210001
150123,39.805551,-86.175737,210002
150123,39.805546,-86.177951,210003
150123,39.805546,-86.177951,220001
150123,39.805546,-86.177979,220002
150123,39.805549,-86.178086,220003
150123,39.805551,-86.178193,220004
150123,39.805531,-86.180062,220005
150123,39.805531,-86.180062,230001
150123,39.805526,-86.180432,230002
150123,39.806431,-86.180437,230003
150123,39.807219,-86.180447,230004
150123,39.807219,-86.180447,240001
150123,39.807348,-86.180449,240002
150123,39.808261,-86.180457,240003
150123,39.809163,-86.180469,240004
150123,39.809514,-86.180470,240005
150123,39.809514,-86.180470,250001
150123,39.810074,-86.180471,250002
150123,39.810069,-86.180980,250003
150123,39.810069,-86.180980,260001
150123,39.810051,-86.182681,260002
150123,39.810051,-86.182681,270001
150123,39.810049,-86.182823,270002
150123,39.810030,-86.185064,270003
150123,39.810030,-86.185064,280001
150123,39.810029,-86.185168,280002
150123,39.810011,-86.187091,280003
150123,39.810008,-86.187401,280004
150123,39.810008,-86.187401,290001
150123,39.810005,-86.187684,290002
150123,39.809998,-86.188529,290003
150123,39.809976,-86.190925,290004
150123,39.809976,-86.190925,300001
150123,39.809974,-86.191273,300002
150123,39.809968,-86.191866,300003
150123,39.809964,-86.191955,300004
150123,39.809955,-86.192044,300005
150123,39.809940,-86.192132,300006
150123,39.809919,-86.192217,300007
150123,39.809893,-86.192300,300008
150123,39.809861,-86.192380,300009
150123,39.809825,-86.192456,300010
150123,39.809410,-86.193243,300011
150123,39.809410,-86.193243,310001
150123,39.809328,-86.193399,310002
150123,39.809282,-86.193479,310003
150123,39.809231,-86.193555,310004
150123,39.809175,-86.193625,310005
150123,39.809085,-86.193728,310006
150123,39.809267,-86.194115,310007
150123,39.809715,-86.195104,310008
150123,39.809761,-86.195214,310009
150123,39.809802,-86.195328,310010
150123,39.809838,-86.195445,310011
150123,39.809866,-86.195555,310012
150123,39.809889,-86.195666,310013
150123,39.809907,-86.195787,310014
150123,39.809921,-86.195909,310015
150123,39.809929,-86.196032,310016
150123,39.809930,-86.196156,310017
150123,39.809921,-86.197162,310018
150123,39.809861,-86.202314,310019
150123,39.809861,-86.202314,320001
150123,39.809859,-86.202543,320002
150123,39.809846,-86.203625,320003
150123,39.809833,-86.204743,320004
150123,39.809833,-86.204743,330001
150123,39.809832,-86.204871,330002
150123,39.809805,-86.207133,330003
150123,39.809805,-86.207133,340001
150123,39.809804,-86.207299,340002
150123,39.809790,-86.208513,340003
150123,39.809778,-86.209593,340004
150123,39.809778,-86.209593,350001
150123,39.809776,-86.209767,350002
150123,39.809761,-86.211115,350003
150123,39.809752,-86.211917,350004
150123,39.809752,-86.211917,360001
150123,39.809747,-86.212445,360002
150123,39.809738,-86.213185,360003
150123,39.809720,-86.214794,360004
150123,39.809707,-86.215978,360005
150123,39.809707,-86.215978,370001
150123,39.809706,-86.216121,370002
150123,39.809687,-86.217409,370003
150123,39.809687,-86.217409,380001
150123,39.809685,-86.217592,380002
150123,39.809676,-86.218206,380003
150123,39.809657,-86.219569,380004
150123,39.809657,-86.219569,390001
150123,39.809655,-86.219706,390002
150123,39.809642,-86.220623,390003
150123,39.809615,-86.222487,390004
150123,39.809615,-86.222487,400001
150123,39.809613,-86.222640,400002
150123,39.809586,-86.224590,400003
150123,39.809571,-86.225623,400004
150123,39.809539,-86.227638,400005
150123,39.809539,-86.227638,410001
150123,39.809536,-86.227810,410002
150123,39.809475,-86.231657,410003
150123,39.809470,-86.231942,410004
150123,39.809470,-86.231942,420001
150123,39.809467,-86.232149,420002
150123,39.809451,-86.233095,420003
150123,39.809432,-86.234286,420004
150123,39.809416,-86.235392,420005
150123,39.809416,-86.235392,430001
150123,39.809413,-86.235584,430002
150123,39.809405,-86.236475,430003
150123,39.809392,-86.237414,430004
150123,39.809392,-86.237414,440001
150123,39.809389,-86.237599,440002
150123,39.809362,-86.239633,440003
150123,39.809362,-86.239633,450001
150123,39.809360,-86.239715,450002
150123,39.809362,-86.239761,450003
150123,39.809364,-86.239803,450004
150123,39.809368,-86.239850,450005
150123,39.809371,-86.239878,450006
150123,39.809426,-86.239875,450007
150123,39.809483,-86.239874,450008
150123,39.810959,-86.239894,450009
150123,39.810959,-86.239894,460001
150123,39.811056,-86.239895,460002
150123,39.813108,-86.239913,460003
150123,39.813118,-86.239914,460004
150123,39.813118,-86.239914,470001
150123,39.813150,-86.239916,470002
150123,39.813191,-86.239925,470003
150123,39.813233,-86.239934,470004
150123,39.813275,-86.239938,470005
150123,39.815448,-86.239956,470006
150123,39.815448,-86.239956,480001
150123,39.816543,-86.239965,480002
150123,39.816605,-86.239967,480003
150123,39.816667,-86.239972,480004
150123,39.816662,-86.240324,480005
150123,39.816662,-86.240324,490001
150123,39.816644,-86.241827,490002
150123,39.816615,-86.244104,490003
150123,39.816615,-86.244104,500001
150123,39.816613,-86.244271,500002
150123,39.816607,-86.244717,500003
150123,39.816593,-86.245985,500004
150123,39.816589,-86.246300,500005
150123,39.816589,-86.246300,510001
150123,39.816570,-86.247951,510002
150123,39.816566,-86.248265,510003
150123,39.816566,-86.248265,520001
150123,39.816564,-86.248378,520002
150123,39.816549,-86.249408,520003
150123,39.816533,-86.250578,520004
150123,39.816533,-86.250578,530001
150123,39.816530,-86.250767,530002
150123,39.816517,-86.251661,530003
150123,39.816507,-86.252396,530004
150123,39.816497,-86.253127,530005
150123,39.816497,-86.253127,540001
150123,39.816494,-86.253319,540002
150123,39.816459,-86.255781,540003
150123,39.816459,-86.255781,550001
150123,39.816455,-86.256016,550002
150123,39.816433,-86.257440,550003
150123,39.816433,-86.257440,560001
150123,39.816407,-86.259037,560002
150123,39.816369,-86.261422,560003
150123,39.816353,-86.262434,560004
150123,39.816353,-86.262434,570001
150123,39.816350,-86.262612,570002
150123,39.816337,-86.263416,570003
150123,39.816298,-86.265869,570004
150123,39.816298,-86.265869,580001
150123,39.816295,-86.266031,580002
150123,39.816251,-86.268765,580003
150123,39.816233,-86.269891,580004
150123,39.816233,-86.269891,590001
150123,39.816229,-86.270153,590002
150123,39.816195,-86.271896,590003
150123,39.816191,-86.272113,590004
150123,39.816191,-86.272113,600001
150123,39.816131,-86.275195,600002
150123,39.816118,-86.275914,600003
150123,39.816066,-86.278626,600004
150123,39.816066,-86.278626,610001
150123,39.816065,-86.278650,610002
150123,39.816041,-86.279878,610003
150123,39.816032,-86.280341,610004
150123,39.816032,-86.280341,620001
150123,39.816021,-86.280917,620002
150123,39.815952,-86.284452,620003
150123,39.815937,-86.285256,620004
150123,39.815937,-86.285256,630001
150123,39.815933,-86.285455,630002
150123,39.815892,-86.287564,630003
150123,39.816443,-86.287588,630004
150123,39.816472,-86.287591,630005
150123,39.816472,-86.287591,640001
150123,39.816517,-86.287594,640002
150123,39.816591,-86.287607,640003
150123,39.816665,-86.287626,640004
150123,39.816736,-86.287653,640005
150123,39.816807,-86.287687,640006
150123,39.816869,-86.287724,640007
150123,39.816929,-86.287766,640008
150123,39.817149,-86.287931,640009
150123,39.817216,-86.287978,640010
150123,39.817286,-86.288018,640011
150123,39.817357,-86.288052,640012
150123,39.817431,-86.288078,640013
150123,39.817506,-86.288098,640014
150123,39.817581,-86.288110,640015
150123,39.817612,-86.288113,640016
150123,39.817957,-86.288136,640017
150123,39.818013,-86.288137,640018
150123,39.818068,-86.288134,640019
150123,39.818095,-86.288131,640020
150123,39.818150,-86.288124,640021
150123,39.818205,-86.288114,640022
150123,39.818232,-86.288107,640023
150123,39.818286,-86.288092,640024
150123,39.818313,-86.288084,640025
150123,39.818340,-86.288074,640026
150123,39.818392,-86.288054,640027
150123,39.818444,-86.288029,640028
150123,39.818496,-86.288003,640029
150123,39.818546,-86.287973,640030
150123,39.818571,-86.287958,640031
150123,39.818595,-86.287941,640032
150123,39.818619,-86.287924,640033
150123,39.818667,-86.287888,640034
150123,39.818983,-86.287611,640035
150123,39.819034,-86.287579,640036
150123,39.819086,-86.287551,640037
150123,39.819139,-86.287526,640038
150123,39.819150,-86.287520,640039
150123,39.819150,-86.287520,650001
150123,39.819165,-86.287514,650002
150123,39.819220,-86.287492,650003
150123,39.819274,-86.287474,650004
150123,39.819301,-86.287466,650005
150123,39.819357,-86.287452,650006
150123,39.819385,-86.287447,650007
150123,39.819441,-86.287437,650008
150123,39.819469,-86.287433,650009
150123,39.819525,-86.287429,650010
150123,39.820190,-86.287385,650011
150123,39.820245,-86.287382,650012
150123,39.820328,-86.287379,650013
150123,39.820410,-86.287378,650014
150123,39.820493,-86.287379,650015
150123,39.820576,-86.287381,650016
150123,39.820659,-86.287386,650017
150123,39.820714,-86.287391,650018
150123,39.820824,-86.287403,650019
150123,39.820879,-86.287409,650020
150123,39.820961,-86.287422,650021
150123,39.821044,-86.287436,650022
150123,39.821126,-86.287452,650023
150123,39.821180,-86.287464,650024
150123,39.821317,-86.287496,650025
150123,39.821371,-86.287508,650026
150123,39.821481,-86.287530,650027
150123,39.821537,-86.287540,650028
150123,39.821647,-86.287557,650029
150123,39.821730,-86.287568,650030
150123,39.821841,-86.287579,650031
150123,39.821853,-86.287580,650032
150123,39.821853,-86.287580,660001
150123,39.821952,-86.287588,660002
150123,39.822026,-86.287592,660003
150123,39.822090,-86.287596,660004
150123,39.822145,-86.287597,660005
150123,39.822200,-86.287598,660006
150123,39.822283,-86.287598,660007
150123,39.822365,-86.287596,660008
150123,39.822745,-86.287580,660009
150123,39.823229,-86.287594,660010
150123,39.823315,-86.283299,660011
150123,39.824264,-86.283329,660012
150123,39.824264,-86.283329,670001
150123,39.826198,-86.283390,670002
150123,39.826420,-86.283398,670003
150123,39.826420,-86.283398,680001
150123,39.827709,-86.283440,680002
150123,39.827792,-86.283445,680003
150123,39.827792,-86.283445,690001
150123,39.827818,-86.283446,690002
150123,39.827927,-86.283458,690003
150123,39.828035,-86.283475,690004
150123,39.828062,-86.283480,690005
150123,39.828198,-86.283511,690006
150123,39.828332,-86.283550,690007
150123,39.828465,-86.283598,690008
150123,39.828596,-86.283654,690009
150123,39.828725,-86.283718,690010
150123,39.828851,-86.283791,690011
150123,39.828945,-86.283850,690012
150123,39.829036,-86.283914,690013
150123,39.829126,-86.283982,690014
150123,39.829218,-86.284055,690015
150123,39.829218,-86.284055,700001
150123,39.829622,-86.284374,700002
150123,39.831121,-86.285561,700003
150123,39.831121,-86.285561,710001
150123,39.831226,-86.285644,710002
150123,39.832305,-86.286500,710003
150123,39.832410,-86.286577,710004
150123,39.832518,-86.286647,710005
150123,39.832628,-86.286709,710006
150123,39.832741,-86.286764,710007
150123,39.832856,-86.286811,710008
150123,39.832972,-86.286850,710009
150123,39.833084,-86.286880,710010
150123,39.833094,-86.286882,710011
150123,39.833094,-86.286882,720001
150123,39.833197,-86.286902,720002
150123,39.833311,-86.286917,720003
150123,39.833425,-86.286925,720004
150123,39.834610,-86.286961,720005
150123,39.834737,-86.286965,720006
150123,39.835018,-86.286982,720007
150123,39.836038,-86.287074,720008
150123,39.836038,-86.287074,730001
150123,39.836251,-86.287093,730002
150123,39.837900,-86.287243,730003
150123,39.837950,-86.284552,730004
150123,39.837962,-86.283872,730005
150123,39.837962,-86.283872,740001
150123,39.838014,-86.281102,740002
150123,39.838034,-86.280014,740003
150123,39.838044,-86.279485,740004
150123,39.838044,-86.279485,750001
150123,39.838102,-86.276528,750002
150123,39.838123,-86.275443,750003
150123,39.838164,-86.273331,750004
150123,39.838181,-86.272464,750005
150123,39.838181,-86.272464,760001
150123,39.838192,-86.271891,760002
150123,39.838216,-86.270646,760003
150123,39.836269,-86.270598,760004
150123,39.836269,-86.270598,770001
150123,39.835796,-86.270586,770002
150123,39.834220,-86.270547,770003
150123,39.833708,-86.270535,770004
150123,39.833607,-86.270532,770005
150123,39.833607,-86.270532,780001
150123,39.832323,-86.270500,780002
150123,39.832060,-86.270494,780003
150123,39.832060,-86.270494,790001
150123,39.830880,-86.270465,790002
150123,39.829717,-86.270438,790003
150123,39.829717,-86.270438,800001
150123,39.828600,-86.270413,800002
150123,39.827900,-86.270397,800003
150123,39.827900,-86.270397,810001
150123,39.827090,-86.270378,810002
150123,39.827067,-86.271735,810003
150123,39.827067,-86.271735,820001
150123,39.827030,-86.273938,820002
150123,39.827830,-86.273956,820003
150123,39.827830,-86.273956,830001
150123,39.828208,-86.273965,830002
150123,39.828253,-86.273962,830003
150123,39.828297,-86.273952,830004
150123,39.828340,-86.273934,830005
150123,39.828381,-86.273909,830006
150123,39.828418,-86.273878,830007
150123,39.828453,-86.273840,830008
150123,39.828483,-86.273797,830009
150123,39.828508,-86.273749,830010
150123,39.828529,-86.273698,830011
150123,39.828544,-86.273643,830012
150123,39.828554,-86.273586,830013
150123,39.828557,-86.273528,830014
150123,39.828587,-86.271300,830015
150124,39.828587,-86.271300,10001
