stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
50468,50468,"Sherman Dr & 32nd St",,  39.813088, -86.102564,,,0,
50469,50469,"Sherman Dr & 33rd St",,  39.815265, -86.102599,,,0,
50470,50470,"Sherman Dr & Irwin Rd",,  39.816303, -86.102616,,,0,
50472,50472,"Sherman Dr & 34th St",,  39.818612, -86.102624,,,0,
50473,50473,"Sherman Dr & 35th St",,  39.819913, -86.102646,,,0,
50474,50474,"Sherman Dr & 36th St",,  39.821738, -86.102654,,,0,
50475,50475,"Sherman Dr & 38th St",,  39.824835, -86.102670,,,0,
50476,50476,"Sherman Dr - 3850 N",,  39.826627, -86.102820,,,0,
50477,50477,"Sherman Dr & 37th St",,  39.823492, -86.102808,,,0,
50478,50478,"Sherman Dr & 36th St",,  39.821988, -86.102787,,,0,
50479,50479,"Sherman Dr & 35th St",,  39.820137, -86.102769,,,0,
50480,50480,"Sherman Dr & 34th St",,  39.817848, -86.102754,,,0,
50481,50481,"Sherman Dr & Irwin Rd",,  39.816390, -86.102741,,,0,
50482,50482,"Sherman Dr & 33rd St",,  39.815130, -86.102723,,,0,
50483,50483,"Sherman Dr & 32nd St",,  39.813349, -86.102697,,,0,
50484,50484,"Sherman Dr & 31st St",,  39.811320, -86.102656,,,0,
50485,50485,"Sherman Dr - 2900 N",,  39.808712, -86.102625,,,0,
50486,50486,"Sherman Dr & 28th St",,  39.806675, -86.102598,,,0,
50487,50487,"Sherman Dr & 25th St",,  39.803639, -86.102572,,,0,
50489,50489,"25th St & Gale St",,  39.803448, -86.105286,,,0,
50490,50490,"25th St & Olney St",,  39.803430, -86.107066,,,0,
50491,50491,"25th St & Adams St",,  39.803440, -86.109500,,,0,
50492,50492,"25th St & Lasalle St",,  39.803444, -86.110711,,,0,
50503,50503,"25th St & Dearborn St",,  39.803453, -86.111885,,,0,
50504,50504,"25th St & Wheeler St",,  39.803454, -86.113772,,,0,
50506,50506,"25th St & Rural St",,  39.803446, -86.116619,,,0,
50508,50508,"25th St & Temple Ave",,  39.803456, -86.118997,,,0,
50509,50509,"25th St & Tacoma Ave",,  39.803462, -86.120086,,,0,
50511,50511,"25th St & Hillside Ave",,  39.803489, -86.123770,,,0,
50513,50513,"25th St & Baltimore Ave",,  39.803460, -86.126197,,,0,
50515,50515,"25th St & Sangster Ave",,  39.803449, -86.128916,,,0,
50517,50517,"25th St & Ralston Ave",,  39.803433, -86.130909,,,0,
50520,50520,"A J Brown Ave & 25th St",,  39.803142, -86.135673,,,0,
50521,50521,"A J Brown Ave & 24th St",,  39.801531, -86.135623,,,0,
50522,50522,"A J Brown Ave & 23rd St",,  39.799730, -86.135611,,,0,
50523,50523,"A J Brown Ave & 22nd St",,  39.797916, -86.135588,,,0,
50524,50524,"A J Brown Ave & 21st St",,  39.796277, -86.135566,,,0,
50525,50525,"A J Brown Ave & 20th St",,  39.794133, -86.135520,,,0,
50526,50526,"A J Brown Ave & 19th St",,  39.792343, -86.135497,,,0,
50527,50527,"A J Brown Ave & 17th St",,  39.790507, -86.135459,,,0,
50531,50531,"16th St & Yandes St",,  39.788583, -86.138058,,,0,
50534,50534,"16th St & Bellefontaine St",,  39.788563, -86.142268,,,0,
50536,50536,"16th St & College Ave",,  39.788546, -86.145054,,,0,
50538,50538,"16th St & Park Ave",,  39.788508, -86.147584,,,0,
50539,50539,"Central Ave & 16th St",,  39.788203, -86.149525,,,0,
50540,50540,"Central Ave & 13th St",,  39.784621, -86.149514,,,0,
50542,50542,"Central Ave & 11th St",,  39.782115, -86.149475,,,0,
50546,50546,"Massachusetts Ave & New Jersey St",,  39.774232, -86.150259,,,0,
50547,50547,"Alabama St & Massachusetts Ave",,  39.772205, -86.152540,,,0,
50554,50554,"College Ave & Arch St",,  39.778734, -86.145221,,,0,
50555,50555,"Sherman Dr & 38th St",,  39.825422, -86.102806,,,0,
50556,50556,"16th St & College Ave",,  39.788398, -86.144868,,,0,
50557,50557,"16th St & Alabama St",,  39.788364, -86.152358,,,0,
50558,50558,"16th St & Central Ave",,  39.788390, -86.149572,,,0,
50600,50600,"Alabama St & Market St",,  39.768685, -86.152679,,,0,
50602,50602,"Washington St & East St",,  39.766808, -86.149297,,,0,
50603,50603,"Washington St & Park Ave",,  39.766744, -86.147464,,,0,
50605,50605,"Washington St & Southeastern Ave",,  39.766885, -86.139803,,,0,
50606,50606,"Washington St & Highland Ave",,  39.766902, -86.138245,,,0,
50607,50607,"Washington St & Oriental St",,  39.766973, -86.135022,,,0,
50609,50609,"Washington St & Summit St",,  39.767204, -86.131658,,,0,
50610,50610,"Washington St & State Ave",,  39.767302, -86.130268,,,0,
50612,50612,"Washington St & Parkview Ave",,  39.767512, -86.127331,,,0,
50613,50613,"Washington St & Hamilton Ave",,  39.767634, -86.125660,,,0,
50614,50614,"Washington St & Koweba Ln",,  39.767784, -86.123690,,,0,
50615,50615,"Washington St & Keystone Ave",,  39.767909, -86.121955,,,0,
50616,50616,"Washington St & Tacoma Ave",,  39.768112, -86.119278,,,0,
50618,50618,"Washington St & Rural St",,  39.768364, -86.115846,,,0,
50620,50620,"Washington St & Oakland Ave",,  39.768550, -86.113290,,,0,
50621,50621,"Washington St & Gray St",,  39.768648, -86.111853,,,0,
50622,50622,"Washington St & Lasalle St",,  39.768764, -86.109712,,,0,
50623,50623,"Washington St & Woodland Ave",,  39.768990, -86.105768,,,0,
50624,50624,"Washington St & Kealing Ave",,  39.769065, -86.104026,,,0,
50625,50625,"Washington St & Sherman Dr",,  39.769172, -86.101853,,,0,
50626,50626,"Washington St & Bradley Ave",,  39.769238, -86.100519,,,0,
50627,50627,"Washington St & Chester Dr",,  39.769329, -86.098741,,,0,
50628,50628,"Washington St & Gladstone Ave",,  39.769454, -86.096287,,,0,
50629,50629,"Washington St & Colorado Ave",,  39.769528, -86.094740,,,0,
50630,50630,"Washington St & Linwood Ave",,  39.769640, -86.092770,,,0,
50631,50631,"Washington St & Jenny Ln",,  39.769732, -86.090860,,,0,
50632,50632,"Washington St & Wallace Ln",,  39.769846, -86.088861,,,0,
50633,50633,"Washington St & Dequincy St",,  39.769934, -86.087287,,,0,
50634,50634,"Washington St & Riley Ave",,  39.769986, -86.085913,,,0,
50635,50635,"Washington St & Emerson Ave",,  39.770143, -86.082662,,,0,
50636,50636,"Washington St & Butler Ave",,  39.770262, -86.080180,,,0,
50637,50637,"Washington St & Hawthorne Ln",,  39.770353, -86.078466,,,0,
50638,50638,"Washington St & Irvington Ave",,  39.770483, -86.075909,,,0,
50639,50639,"Washington St & Ritter Ave",,  39.770586, -86.073803,,,0,
50640,50640,"Washington St & Audubon Rd",,  39.770749, -86.070495,,,0,
50641,50641,"Washington St & Bolton Ave",,  39.770902, -86.067405,,,0,
50642,50642,"Washington St & Campbell Ave",,  39.770994, -86.065591,,,0,
50643,50643,"Washington St & Webster Ave",,  39.771132, -86.062948,,,0,
50644,50644,"Washington St & Sheridan Ave",,  39.771297, -86.059669,,,0,
50645,50645,"Washington St & Ridgeview Dr",,  39.771417, -86.057276,,,0,
50646,50646,"Washington St & Kitley Ave",,  39.771578, -86.054210,,,0,
50647,50647,"Washington St & Irwin St",,  39.771685, -86.052040,,,0,
50648,50648,"Washington St & Edmondson Ave",,  39.771792, -86.050255,,,0,
50649,50649,"Washington St & Shortridge Rd",,  39.772305, -86.039396,,,0,
50650,50650,"Washington St & Burbank Rd",,  39.772508, -86.035982,,,0,
50651,50651,"Washington St & Old Trails Rd",,  39.772599, -86.033261,,,0,
50652,50652,"Washington St - 7900 E",,  39.772888, -86.027684,,,0,
50653,50653,"Washington St & Franklin Rd",,  39.772996, -86.025667,,,0,
50654,50654,"Washington St & Cecil Ave",,  39.773071, -86.023658,,,0,
50656,50656,"Washington St & Eaton Ave",,  39.773341, -86.019020,,,0,
50657,50657,"Washington St & Gibson Ave",,  39.773463, -86.016679,,,0,
50658,50658,"Washington St & Routiers Ave",,  39.773629, -86.013596,,,0,
50659,50659,"Washington St & Post Rd",,  39.773791, -86.009907,,,0,
50660,50660,"Washington St & Galeston Ave",,  39.773966, -86.007158,,,0,
50661,50661,"Washington St & Wittfield St",,  39.774082, -86.004323,,,0,
50663,50663,"Washington St - 9400 E",,  39.774194, -86.001655,,,0,
50664,50664,"Washington St - 9500 E",,  39.774429, -85.997963,,,0,
50665,50665,"Washington St - Cherry Tree Plaza - 9600 E",,  39.774603, -85.993730,,,0,
50667,50667,"Washington St - 10200 E",,  39.774995, -85.986282,,,0,
50668,50668,"Washington St & Washington Pointe Dr",,  39.775252, -85.980576,,,0,
50669,50669,"Washington St - 10700 E",,  39.775389, -85.977713,,,0,
50670,50670,"Washington St - 10800 E",,  39.775611, -85.973988,,,0,
50671,50671,"Washington St & German Church Rd",,  39.775728, -85.970997,,,0,
50672,50672,"Washington St & Hugo St",,  39.776015, -85.964801,,,0,
50674,50674,"Meijer E Washington St",,  39.775034, -85.962239,,,0,
50675,50675,"Washington St & Monroe St",,  39.776075, -85.967270,,,0,
50676,50676,"Washington St & German Church Rd",,  39.775832, -85.971880,,,0,
50678,50678,"Washington St - 10700 E",,  39.775634, -85.976394,,,0,
50679,50679,"Washington St - 10600 E",,  39.775538, -85.979340,,,0,
50680,50680,"Washington St - 10400 E",,  39.775395, -85.982271,,,0,
50681,50681,"Washington St & Mitthoefer Rd",,  39.775012, -85.990986,,,0,
50682,50682,"Washington St - 9600 E",,  39.774825, -85.994055,,,0,
50683,50683,"Washington St & Delbrick Ln",,  39.774609, -85.998348,,,0,
50684,50684,"Washington St - 9400 E",,  39.774413, -86.001870,,,0,
50686,50686,"Washington St & Galeston Ave",,  39.774167, -86.006924,,,0,
50687,50687,"Washington St & Post Rd",,  39.774076, -86.008873,,,0,
50689,50689,"Washington St & Routiers Ave",,  39.773853, -86.013006,,,0,
50690,50690,"Washington St & Gibson Ave",,  39.773678, -86.016520,,,0,
50691,50691,"Washington St & Eaton Ave",,  39.773520, -86.019462,,,0,
50692,50692,"Washington St & Cecil Ave",,  39.773354, -86.022762,,,0,
50693,50693,"Washington St & Franklin Rd",,  39.773187, -86.025999,,,0,
50694,50694,"Washington St & Mitchner Ave",,  39.772727, -86.034453,,,0,
50695,50695,"Washington St & Sadlier Dr",,  39.772604, -86.036940,,,0,
50696,50696,"Washington St & Shortridge Rd",,  39.772425, -86.041254,,,0,
50697,50697,"Washington St & Elizabeth St",,  39.771883, -86.050999,,,0,
50698,50698,"Washington St & Irwin St",,  39.771825, -86.051998,,,0,
50699,50699,"Washington St & Pasadena St",,  39.771760, -86.053332,,,0,
50700,50700,"Washington St & Kitley Ave",,  39.771652, -86.055274,,,0,
50701,50701,"Washington St & Ridgeview Dr",,  39.771546, -86.057312,,,0,
50702,50702,"Washington St & Sheridan Ave",,  39.771400, -86.059951,,,0,
50703,50703,"Washington St & Webster Ave",,  39.771288, -86.062120,,,0,
50704,50704,"Washington St & Arlington Ave",,  39.771197, -86.063842,,,0,
50705,50705,"Washington St & Bolton Ave",,  39.771042, -86.066787,,,0,
50706,50706,"Washington St & Audubon Rd",,  39.770888, -86.070076,,,0,
50707,50707,"Washington St & Johnson Ave",,  39.770752, -86.072705,,,0,
50708,50708,"Washington St & Irvington Ave",,  39.770605, -86.075600,,,0,
50709,50709,"Washington St & Hawthorne Ln",,  39.770480, -86.078210,,,0,
50711,50711,"Washington St & Butler Ave",,  39.770353, -86.080721,,,0,
50712,50712,"Washington St & Emerson Ave",,  39.770217, -86.083584,,,0,
50714,50714,"Washington St & Dequincy St",,  39.770036, -86.087251,,,0,
50716,50716,"Washington St & Bosart Ave",,  39.769891, -86.090064,,,0,
50717,50717,"Washington St & Linwood Ave",,  39.769773, -86.092418,,,0,
50718,50718,"Washington St & Colorado Ave",,  39.769646, -86.094883,,,0,
50719,50719,"Washington St & Gladstone Ave",,  39.769574, -86.096391,,,0,
50720,50720,"Washington St & Chester Ave",,  39.769462, -86.098443,,,0,
50721,50721,"Washington St & Denny St",,  39.769380, -86.099965,,,0,
50722,50722,"Washington St & Sherman Dr",,  39.769285, -86.101868,,,0,
50723,50723,"Washington St & Kealing Ave",,  39.769220, -86.103689,,,0,
50724,50724,"Washington St & Woodland Dr",,  39.769117, -86.105588,,,0,
50725,50725,"Washington St & Lasalle St",,  39.768935, -86.109393,,,0,
50726,50726,"Washington St & Gray St",,  39.768817, -86.111513,,,0,
50727,50727,"Washington St & Oakland Ave",,  39.768704, -86.113031,,,0,
50729,50729,"Washington St & Rural St",,  39.768475, -86.116235,,,0,
50731,50731,"Washington St & Tacoma St",,  39.768195, -86.119769,,,0,
50732,50732,"Washington St & Keystone Ave",,  39.768053, -86.121614,,,0,
50733,50733,"Washington St & Koweba Ln",,  39.767891, -86.123741,,,0,
50734,50734,"Washington St & Hamilton Ave",,  39.767754, -86.125714,,,0,
50736,50736,"Washington St & Randolph St",,  39.767526, -86.128715,,,0,
50737,50737,"Washington St & State Ave",,  39.767412, -86.130450,,,0,
50738,50738,"Washington St & Summit St",,  39.767321, -86.131695,,,0,
50739,50739,"Washington St & Arsenal Ave",,  39.767226, -86.132989,,,0,
50740,50740,"Washington St & Oriental St",,  39.767074, -86.135169,,,0,
50741,50741,"Washington St & Highland Ave",,  39.767020, -86.138306,,,0,
50742,50742,"Washington St & Cruse St",,  39.767021, -86.139576,,,0,
50743,50743,"Washington St & Davidson St",,  39.766968, -86.144929,,,0,
50744,50744,"Washington St & Park Ave",,  39.766940, -86.147149,,,0,
50745,50745,"Washington St & East St",,  39.766955, -86.148792,,,0,
50750,50750,"Washington St & West St - White River State Park",,  39.767382, -86.168618,,,0,
50751,50751,"Washington St & Schumacher Way",,  39.765611, -86.170462,,,0,
50752,50752,"Washington St & White River Pkwy W Dr",,  39.764639, -86.176975,,,0,
50753,50753,"Washington St & Harding St",,  39.767349, -86.186685,,,0,
50754,50754,"Washington St & Koehne St",,  39.767213, -86.188122,,,0,
50756,50756,"Washington St & Miley Ave",,  39.766768, -86.192504,,,0,
50757,50757,"Washington St & Elder Ave",,  39.766613, -86.193965,,,0,
50758,50758,"Washington St & Belmont Ave",,  39.766354, -86.196646,,,0,
50759,50759,"Washington St & Tremont St",,  39.765989, -86.200300,,,0,
50760,50760,"Washington St & Belleview Pl",,  39.765755, -86.202667,,,0,
50761,50761,"Washington St & Holmes Ave",,  39.765548, -86.204786,,,0,
50762,50762,"Washington St & Warman Ave",,  39.765307, -86.207078,,,0,
50763,50763,"Washington St & Hancock St",,  39.765080, -86.209659,,,0,
50764,50764,"Washington St & Tibbs Ave",,  39.764642, -86.212359,,,0,
50765,50765,"Washington St & Tibbs Ave",,  39.764024, -86.214318,,,0,
50766,50766,"Washington St & Alton Ave",,  39.763288, -86.217250,,,0,
50767,50767,"Washington St & Rockville Rd",,  39.762869, -86.219356,,,0,
50768,50768,"Washington St & Rochester Ave",,  39.762077, -86.220762,,,0,
50769,50769,"Washington St & Livingston Ave",,  39.761244, -86.223220,,,0,
50770,50770,"Washington St & Mc Clure St",,  39.760251, -86.226467,,,0,
50771,50771,"Washington St & Lockburn St",,  39.759749, -86.228078,,,0,
50772,50772,"Washington St & Wichser Ave",,  39.758898, -86.230885,,,0,
50773,50773,"Washington St & Lyons Ave",,  39.758316, -86.232726,,,0,
50774,50774,"Washington St & Roena St",,  39.757652, -86.234869,,,0,
50775,50775,"Washington St & Fleming St",,  39.757111, -86.236607,,,0,
50776,50776,"Washington St & Edgehill Rd",,  39.756366, -86.239059,,,0,
50777,50777,"Washington St & Cole St",,  39.755635, -86.241443,,,0,
50778,50778,"Washington St & Auburn St",,  39.754870, -86.243898,,,0,
50779,50779,"Washington St - 5250 W",,  39.754122, -86.246388,,,0,
50780,50780,"Washington St & Lynhurst Dr",,  39.753179, -86.249454,,,0,
50781,50781,"Washington St & Biltmore Ave",,  39.752531, -86.251589,,,0,
50782,50782,"Washington St & Norfolk St",,  39.751901, -86.253597,,,0,
50783,50783,"Washington St & Ingomar St",,  39.751030, -86.256445,,,0,
50784,50784,"Washington St & Morris St",,  39.750189, -86.259248,,,0,
50793,50793,"Washington St & Morris St",,  39.749817, -86.259590,,,0,
50794,50794,"Washington St & Whitcomb Ave",,  39.750516, -86.257512,,,0,
50795,50795,"Washington St & Worth Ave",,  39.751139, -86.255490,,,0,
50796,50796,"Washington St & Norfolk St",,  39.751733, -86.253563,,,0,
50797,50797,"Washington St & Lynhurst Dr",,  39.752590, -86.250740,,,0,
50798,50798,"Washington St & Lynhurst Dr",,  39.753101, -86.249069,,,0,
50799,50799,"Washington St & Fuller Dr",,  39.754120, -86.245720,,,0,
50800,50800,"Washington St & Woodrow Ave",,  39.755400, -86.241615,,,0,
50801,50801,"Washington St & Edgehill Rd",,  39.756301, -86.238749,,,0,
50802,50802,"Washington St & Fleming St",,  39.756859, -86.236929,,,0,
50803,50803,"Washington St & Roena St",,  39.757579, -86.234580,,,0,
50804,50804,"Washington St & Lyons Ave",,  39.758126, -86.232792,,,0,
50805,50805,"Washington St & Collier St",,  39.758757, -86.230709,,,0,
50806,50806,"Washington St & Foltz St",,  39.759496, -86.228311,,,0,
50807,50807,"Washington St & Mc Clure St",,  39.760148, -86.226256,,,0,
50808,50808,"Washington St & Luett Ave",,  39.760963, -86.223567,,,0,
50809,50809,"Washington St & Rochester Ave",,  39.761879, -86.220782,,,0,
50810,50810,"Washington St & Alton Ave",,  39.763179, -86.217000,,,0,
50811,50811,"Washington St & Tibbs Ave",,  39.763820, -86.214409,,,0,
50812,50812,"Washington St & Tibbs Ave",,  39.764573, -86.212010,,,0,
50813,50813,"Washington St & Hancock St",,  39.764919, -86.209494,,,0,
50814,50814,"Washington St & Warman Ave",,  39.765202, -86.206629,,,0,
50815,50815,"Washington St & Addison St",,  39.765446, -86.204262,,,0,
50816,50816,"Washington St & Mount St",,  39.765642, -86.202172,,,0,
50817,50817,"Washington St & Tremont St",,  39.765931, -86.199196,,,0,
50818,50818,"Washington St & Belmont Ave",,  39.766218, -86.196388,,,0,
50819,50819,"Washington St & Elder Ave",,  39.766396, -86.194689,,,0,
50820,50820,"Washington St & Reichwein St",,  39.766576, -86.193015,,,0,
50822,50822,"Washington St & Harding St",,  39.767046, -86.188035,,,0,
50823,50823,"Washington St & White River Pkwy W Dr",,  39.767211, -86.185603,,,0,
50824,50824,"Washington St - Indianapolis Zoo - 1200 W",,  39.765597, -86.181788,,,0,
50825,50825,"Washington St & White River Pkwy W Dr",,  39.764394, -86.176906,,,0,
50826,50826,"Washington St & Victory Field - 800 W",,  39.765386, -86.169919,,,0,
50831,50831,"Washington St & Auburn St",,  39.754823, -86.243456,,,0,
50832,50832,"Washington St & Zoo Entrance",,  39.765870, -86.181655,,,0,
50836,50836,"Washington St & Dukane Way",,  39.746356, -86.271651,,,0,
50837,50837,"Washington St & Brant St",,  39.745311, -86.275056,,,0,
50838,50838,"Washington St & Sigsbee St",,  39.744605, -86.277383,,,0,
50839,50839,"Washington St & Banner Ave",,  39.743149, -86.282107,,,0,
50840,50840,"Washington St & Western Dr",,  39.742186, -86.285182,,,0,
50841,50841,"Washington St & Girls School Rd",,  39.740866, -86.289608,,,0,
50842,50842,"Washington St & Research Way",,  39.739104, -86.295150,,,0,
50843,50843,"Washington St & Hamblem Dr",,  39.736885, -86.302312,,,0,
50844,50844,"Washington St & New Haven Dr",,  39.734554, -86.309864,,,0,
50845,50845,"Washington St & Burke Ave",,  39.732609, -86.316168,,,0,
50846,50846,"Washington St & Burke Ave",,  39.732542, -86.315705,,,0,
50847,50847,"Washington St & New Haven Dr",,  39.734226, -86.310146,,,0,
50848,50848,"Washington St & Hamblen Dr",,  39.736581, -86.302701,,,0,
50849,50849,"Washington St & Research Way",,  39.738814, -86.295492,,,0,
50850,50850,"Washington St & Girls School Rd",,  39.740719, -86.289354,,,0,
50851,50851,"Washington St & Western Dr",,  39.741950, -86.285544,,,0,
50852,50852,"Washington St & Banner Ave",,  39.743178, -86.281392,,,0,
50853,50853,"Washington St & Sigsbee St",,  39.744516, -86.277041,,,0,
50854,50854,"Washington St & Brant St",,  39.745261, -86.274618,,,0,
50855,50855,"Washington St & Dukane Way",,  39.746138, -86.271774,,,0,
50857,50857,"Indianapolis Airport",,  39.714845, -86.300085,,,0,
50858,50858,"W Perimeter Rd - WellPoint",,  39.720502, -86.323886,,,0,
50859,50859,"W Perimeter Rd - Wellpoint",,  39.720347, -86.324119,,,0,
50860,50860,"Bridgeport Rd & Washington St",,  39.730890, -86.319032,,,0,
50861,50861,"Bridgeport Rd & Washington St",,  39.730851, -86.319117,,,0,
50878,50878,"Washington St & Post Rd",,  39.774046, -86.009869,,,0,
50879,50879,"W Perimeter Rd & Bridgeport Rd",,  39.700779, -86.319655,,,0,
50880,50880,"W Perimeter Rd & North Service Rd",,  39.701337, -86.320470,,,0,
50881,50881,"Washington St & Hoffman Rd",,  39.737951, -86.298315,,,0,
50882,50882,"Washington St & Hoffman Rd",,  39.737951, -86.298798,,,0,
50883,50883,"Washington St - 8201 W",,  39.735572, -86.305977,,,0,
50884,50884,"Washington St - 8202 W",,  39.735662, -86.306084,,,0,
50885,50885,"Harding Street & Washington Street",,  39.766736, -86.187396,,,0,
50886,50886,"South Service Rd and West Perimeter Rd",,  39.699068, -86.313480,,,0,
50887,50887,"Wash-Harding Non Public Stop",,  39.766530, -86.188202,,,0,
50888,50888,"W Perimeter Rd & Express Scripts",,  39.722861, -86.323494,,,0,
50889,50889,"W Perimeter Rd & Express Scripts N Dr",,  39.722661, -86.323383,,,0,
50900,50900,"MLK St & Walnut St",,  39.776480, -86.166770,,,0,
50901,50901,"MLK St & 11th St",,  39.781963, -86.168287,,,0,
50902,50902,"MLK St & 12th St",,  39.784190, -86.168309,,,0,
50904,50904,"MLK St & Ransom St",,  39.785603, -86.168319,,,0,
50905,50905,"MLK St & 16th St",,  39.787564, -86.168330,,,0,
50906,50906,"MLK St & 17th St",,  39.789650, -86.168356,,,0,
50907,50907,"MLK St - 2000 N",,  39.792809, -86.168411,,,0,
50908,50908,"MLK St & 21st St",,  39.795232, -86.168788,,,0,
50909,50909,"MLK St & Wilmington St",,  39.796668, -86.169222,,,0,
50910,50910,"MLK St & 23rd St",,  39.799278, -86.169462,,,0,
50911,50911,"MLK St & 24th St",,  39.801370, -86.170039,,,0,
50912,50912,"MLK St & 25th St",,  39.802717, -86.170398,,,0,
50913,50913,"MLK St & 26th St",,  39.804775, -86.171224,,,0,
50914,50914,"MLK St & 28th St",,  39.806397, -86.171994,,,0,
50915,50915,"MLK St & 29th St",,  39.808134, -86.172826,,,0,
50916,50916,"MLK St & 30th St",,  39.809909, -86.173666,,,0,
50917,50917,"MLK St & I-65 117 Ramp C",,  39.811184, -86.174294,,,0,
50918,50918,"MLK St & I-65 117 Ramp B",,  39.813174, -86.175248,,,0,
50920,50920,"MLK St & 34th St",,  39.815533, -86.176354,,,0,
50921,50921,"MLK St & 36th St",,  39.817333, -86.177215,,,0,
50923,50923,"MLK St & Golden Hill Dr",,  39.821182, -86.179045,,,0,
50925,50925,"Michigan Rd & 38th St",,  39.825425, -86.181049,,,0,
50926,50926,"Michigan Rd & 42nd St",,  39.829995, -86.183255,,,0,
50928,50928,"Michigan Rd & Grandview Dr",,  39.844823, -86.190414,,,0,
50929,50929,"Michigan Rd & Woodside Dr",,  39.845883, -86.190939,,,0,
50930,50930,"Michigan Rd & 53rd St",,  39.848707, -86.192274,,,0,
50931,50931,"Michigan Rd & Oles Dr",,  39.851487, -86.193642,,,0,
50932,50932,"Michigan Rd & Kessler Blvd W Dr",,  39.856388, -86.195966,,,0,
50933,50933,"Michigan Rd & 58th St",,  39.859475, -86.197497,,,0,
50934,50934,"Michigan Rd & 60th St",,  39.861595, -86.198525,,,0,
50935,50935,"Michigan Rd & Fox Hill Dr",,  39.864830, -86.200096,,,0,
50936,50936,"Michigan Rd & Fox Hill Ct",,  39.866229, -86.200783,,,0,
50937,50937,"Michigan Rd & 62nd St",,  39.867952, -86.201609,,,0,
50938,50938,"Michigan Rd & 63rd St",,  39.869557, -86.202370,,,0,
50940,50940,"Michigan Rd & 64th St",,  39.871401, -86.203264,,,0,
50942,50942,"Michigan Rd & Coil St",,  39.873806, -86.204437,,,0,
50944,50944,"Michigan Rd & 66th St",,  39.876876, -86.205915,,,0,
50946,50946,"Township Line Rd & 69th St",,  39.879528, -86.205312,,,0,
50947,50947,"Township Line Rd & Stockbridge Dr",,  39.882773, -86.203025,,,0,
50948,50948,"Township Line Rd & Rue De Margot Dr",,  39.884576, -86.203032,,,0,
50949,50949,"Westlane Rd & Township Line Rd",,  39.886275, -86.203818,,,0,
50950,50950,"Westlane Rd & Michigan Rd",,  39.885078, -86.208969,,,0,
50951,50951,"Michigan Rd & Hiland Dr",,  39.887701, -86.211138,,,0,
50953,50953,"Michigan Rd & 76th St",,  39.889772, -86.212120,,,0,
50954,50954,"Michigan Rd & Private Dr",,  39.893302, -86.213823,,,0,
50955,50955,"Michigan Rd & 79th St",,  39.896433, -86.215281,,,0,
50957,50957,"Michigan Rd - 8000 N",,  39.899405, -86.216731,,,0,
50959,50959,"Michigan Rd & Double Tree Blvd",,  39.905291, -86.219583,,,0,
50960,50960,"Michigan Rd - 8400 N",,  39.908043, -86.220920,,,0,
50961,50961,"Michigan Rd - 8500 N",,  39.910032, -86.221760,,,0,
50962,50962,"Michigan Rd & 86th St",,  39.913133, -86.223132,,,0,
50963,50963,"Michigan Rd & Vincennes Rd",,  39.915930, -86.224474,,,0,
50964,50964,"Depauw Blvd & Wesleyan Rd",,  39.920102, -86.225182,,,0,
50965,50965,"Depauw Blvd & Purde RD",,  39.920123, -86.222494,,,0,
50966,50966,"Purdue Rd & Private Dr",,  39.918406, -86.221578,,,0,
50967,50967,"Purdue Rd & Vincennes RD",,  39.916100, -86.220518,,,0,
50968,50968,"Purdue Rd & Founders Rd",,  39.913427, -86.219627,,,0,
50969,50969,"86th St & Mercer",,  39.911670, -86.216879,,,0,
50970,50970,"86th St & Colby Blvd",,  39.911713, -86.212893,,,0,
50971,50971,"86th St & Lake Circle Dr",,  39.911772, -86.209682,,,0,
50972,50972,"86th St - 2700 W - Brebeuf",,  39.911812, -86.207155,,,0,
50973,50973,"86th St & Township Line Rd",,  39.911879, -86.202136,,,0,
50974,50974,"86th St & Naab Rd",,  39.911952, -86.197548,,,0,
50975,50975,"86th St & Harcourt Rd",,  39.911968, -86.194554,,,0,
50976,50976,"Harcourt Rd & John Ambers",,  39.909566, -86.193976,,,0,
50977,50977,"Harcourt Rd - 8400 N",,  39.908594, -86.193976,,,0,
50978,50978,"Harcourt Rd & Dugan Dr",,  39.905750, -86.193965,,,0,
50979,50979,"Dugan Dr & Naab Rd",,  39.905564, -86.198084,,,0,
50980,50980,"Naab Rd & Katie Knox Dr",,  39.906914, -86.198237,,,0,
50981,50981,"Naab Rd & John Ambers Ln",,  39.909988, -86.198332,,,0,
50982,50982,"86th St - 2200 W",,  39.912116, -86.199592,,,0,
50983,50983,"86th St & Township Line Rd",,  39.912045, -86.203613,,,0,
50984,50984,"86th St - 2500 W",,  39.911989, -86.207370,,,0,
50985,50985,"86th St & Lake Circle Dr",,  39.911965, -86.209477,,,0,
50986,50986,"86th St & Colby Blvd",,  39.911876, -86.213946,,,0,
50987,50987,"86th St & Mercer Rd",,  39.911831, -86.217678,,,0,
50988,50988,"86th St & Purdue Rd",,  39.911801, -86.219236,,,0,
50989,50989,"Purdue Rd & Founders Rd",,  39.913675, -86.219436,,,0,
50990,50990,"Purdue Rd & Vincennes Rd",,  39.916483, -86.220668,,,0,
50991,50991,"Purdue Rd - 8909 N",,  39.918127, -86.221257,,,0,
50992,50992,"Depauw Blvd & Purdue Rd",,  39.919996, -86.222162,,,0,
