,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location,stop_x,stop_y
1678,7814,7814,Dominion & Traveler (WB),This stop (#7814) is westbound on the 6300 block of Dominion Dr nearside Traveler Ln,43.091781,-89.269864,MMT,CMAD,0,,3,270.0,0,Dominion,6300,Traveler,608615.0890511831,736057.5003332014
1679,7815,7815,World Dairy & Dairy (EB),This stop (#7815) is eastbound on the 5001 block of World Dairy Dr farside Dairy Dr,43.056247,-89.294725,MMT,CMAD,0,,1,90.0,0,World Dairy,5001,Dairy,606358.5587607401,732235.1566139983
1680,7822,7822,Vondron & Dolores (SB),This stop (#7822) is southbound on the 2000 block of Vondron Rd farside Dolores Dr,43.069951,-89.291614,MMT,CMAD,0,,1,180.0,1,Vondron,2000,Dolores,606702.9469644355,733740.8405846597
1681,7823,7823,Buckeye & Davies (EB),This stop (#7823) is eastbound on the 4301 block of Buckeye Rd farside Davies St,43.0767,-89.319896,MMT,CMAD,0,,1,90.0,1,Buckeye,4301,Davies,604450.876485806,734628.6453154569
1682,7825,7825,Cottage Grove & Inwood (EB),This stop (#7825) is eastbound on the 5101 block of Cottage Grove Rd farside Inwood Way,43.084196,-89.292895,MMT,CMAD,0,,1,90.0,1,Cottage Grove,5101,Inwood,606694.1375284252,735328.084472088
1683,7829,7829,Dempsey & Rockwell (NB),This stop (#7829) is northbound on the 751 block of Dempsey Rd nearside Rockwell Dr,43.087691,-89.316188,MMT,CMAD,0,,3,0.0,1,Dempsey,751,Rockwell,604825.9008422829,735830.2208941136
1684,7830,7830,Inwood & Open Wood (SB),This stop (#7830) is southbound on the 900 block of Inwood Way farside Open Wood Way,43.0858,-89.294349,MMT,CMAD,0,,1,180.0,0,Inwood,900,Open Wood,606586.7800594033,735513.2204409905
1685,7834,7834,Atwood & Cottage Grove (SB),This stop (#7834) is southbound on the 3901 block of Atwood Ave farside Cottage Grove Rd,43.083356,-89.325035,MMT,CMON,0,,1,180.0,1,Atwood,3901,Cottage Grove,604078.2719558098,735392.6451160501
1686,7836,7836,Acewood & Martha (SB),This stop (#7836) is southbound on the 900 block of Acewood Blvd farside Martha Ln,43.085728,-89.303363,MMT,CMAD,0,,1,180.0,1,Acewood,900,Martha,605854.2508052241,735549.3890163826
1687,7838,7838,Buckeye & Lakeview (WB),This stop (#7838) is westbound on the 4398 block of Buckeye Rd farside Lakeview Ave (E),43.075454,-89.317923,MMT,CMAD,0,,1,270.0,1,Buckeye,4398,Lakeview,604602.7558595483,734480.6540958016
1688,7840,7840,S Thompson & Grafton (SB),This stop (#7840) is southbound on the 1504 block of Thompson Dr (S) nearside Grafton Rd,43.076889,-89.28286,MMT,CMAD,0,,3,180.0,1,S Thompson,1504,Grafton,607460.3723099009,734468.0602281927
1689,7842,7842,Milwaukee & Portland (WB),This stop (#7842) is westbound on the 4398 block of Milwaukee St farside Portland Pkwy,43.098768,-89.308033,MMT,CMAD,0,,1,270.0,1,Milwaukee,4398,Portland,605562.4595605041,737019.5419080076
1690,7843,7843,Advance & Pflaum (NB),This stop (#7843) is northbound on the 2499 block of Advance Rd farside Pflaum Rd,43.062665,-89.303032,MMT,CMAD,0,,1,0.0,0,Advance,2499,Pflaum,605726.5943936903,732988.1551643035
1691,7852,7852,S Thompson & Blacksmith (SB),This stop (#7852) is southbound on the 2110 block of Thompson Dr (S) nearside Blacksmith Ln,43.06824,-89.281853,MMT,CMAD,0,,3,180.0,0,S Thompson,2110,Blacksmith,607484.465292952,733503.2335008571
1692,7861,7861,Vondron & Dolores (NB),This stop (#7861) is northbound on the 2001 block of Vondron Rd nearside Dolores Dr,43.070166,-89.291317,MMT,CMAD,0,,3,0.0,1,Vondron,2001,Dolores,606728.5107821524,733763.2489687512
1693,7867,7867,Wyalusing & Summertown (NB),This stop (#7867) is northbound on the 231 block of Wyalusing Dr nearside Summertown Dr,43.096571,-89.26195,MMT,CMAD,0,,3,0.0,0,Wyalusing,231,Summertown,609289.5779683369,736550.633781264
1694,7888,7888,Atwood & Walter (SB),This stop (#7888) is southbound on the 3500 block of Atwood Ave farside Walter St,43.089178,-89.32925,MMT,CMAD,0,,1,180.0,1,Atwood,3500,Walter,603775.1780979135,736059.5555587588
1695,7892,7892,Milwaukee & N Thompson (WB),This stop (#7892) is westbound on the 5398 block of Milwaukee St farside Thompson Dr (N),43.099109,-89.289298,MMT,CMAD,0,,1,270.0,1,Milwaukee,5398,N Thompson,607085.9133854643,736965.6298293968
1696,7895,7895,S Thompson & Forge (EB),This stop (#7895) is eastbound on the 2201 block of Thompson Dr (S) nearside Forge Dr,43.066255,-89.284054,MMT,CMAD,0,,3,90.0,0,S Thompson,2201,Forge,607292.4130109475,733293.6801730678
1697,7898,7898,Acewood & Goldfinch (SB),This stop (#7898) is southbound on the 698 block of Acewood Blvd nearside Goldfinch Dr,43.088781,-89.302863,MMT,CMAD,0,,3,180.0,0,Acewood,698,Goldfinch,605915.3135076833,735885.7738629074
1698,7903,7903,Tompkins & Herro (EB),This stop (#7903) is eastbound on the 999 block of Tompkins Dr nearside Herro Ln,43.058415,-89.315283,MMT,CMAD,0,,3,90.0,1,Tompkins,999,Herro,604702.7307107471,732576.6544857228
1699,7906,7906,S Thompson & Droster (SB),This stop (#7906) is southbound on the 1101 block of Thompson Dr (S) farside Droster Rd,43.082793,-89.286046,MMT,CMAD,0,,1,180.0,1,S Thompson,1101,Droster,607241.0107498028,735138.8822894493
1700,7907,7907,Inwood & Open Wood (NB),This stop (#7907) is northbound on the 901 block of Inwood Way nearside Open Wood Way,43.08597,-89.294114,MMT,CMAD,0,,3,0.0,1,Inwood,901,Open Wood,606607.0020256029,735530.9377878676
1701,7912,7912,Acewood & Agate (SB),This stop (#7912) is southbound on the 218 block of Acewood Blvd nearside Agate Ln,43.094743,-89.302359,MMT,CMAD,0,,3,180.0,1,Acewood,218,Agate,605996.1867721175,736544.9971325665
1702,7913,7913,Milwaukee & Kurt (EB),This stop (#7913) is eastbound on the 5199 block of Milwaukee St nearside Kurt Dr,43.098844,-89.293176,MMT,CMAD,0,,3,90.0,1,Milwaukee,5199,Kurt,606769.2698287873,736955.182463987
1703,7916,7916,Starker & Woodvale (WB),This stop (#7916) is westbound on the 5000 block of Starker Ave nearside Woodvale Dr,43.077144,-89.295501,MMT,CMAD,0,,3,270.0,1,Starker,5000,Woodvale,606435.3119370572,734558.175113148
1704,7917,7917,Tompkins & Alder (EB),This stop (#7917) is eastbound on the 299 block of Tompkins Dr nearside Alder Rd,43.058269,-89.323429,MMT,CMAD,0,,3,90.0,1,Tompkins,299,Alder,604039.8959276306,732600.5459136935
1705,7919,7919,Kings Mill & E Buckeye (NB),This stop (#7919) is northbound on the 1699 block of Kings Mill Way farside Buckeye Rd (E),43.07546,-89.277838,MMT,CMAD,0,,1,0.0,0,Kings Mill,1699,E Buckeye,607858.7618543553,734284.9491080869
1706,7920,7920,Agriculture & World Dairy (SB),This stop (#7920) is southbound on the 2900 block of Agriculture Dr farside World Dairy Dr,43.05611,-89.291677,MMT,CMAD,0,,1,180.0,1,Agriculture,2900,World Dairy,606605.3031404968,732205.0298158276
1707,7925,7925,Acewood & Cottage Grove (NB),This stop (#7925) is northbound on the 999 block of Acewood Blvd farside Cottage Grove Rd,43.084546,-89.302846,MMT,CMAD,0,,1,0.0,1,Acewood,999,Cottage Grove,605888.3174602173,735415.6702749768
1708,7926,7926,Hargrove & Tulane (WB),This stop (#7926) is westbound on the 3530 block of Hargrove St nearside Tulane Ave,43.090913,-89.325555,MMT,CMAD,0,,3,270.0,1,Hargrove,3530,Tulane,604086.9132841097,736233.9040489276
1709,7929,7929,Milwaukee & Milky (EB),This stop (#7929) is eastbound on the 5901 block of Milwaukee St farside Milky Way,43.099071,-89.279048,MMT,CMAD,0,,1,90.0,1,Milwaukee,5901,Milky,607917.9058554829,736911.3610638585
1710,7940,7940,North Star & Dominion (SB),This stop (#7940) is southbound on the 500 block of North Star Dr farside Dominion Dr,43.091152,-89.2752,MMT,CMAD,0,,1,180.0,0,North Star,500,Dominion,608177.5856664279,736013.6856281967
1711,7943,7943,Acewood & Agate (NB),This stop (#7943) is northbound on the 219 block of Acewood Blvd farside Agate Ln,43.094877,-89.302063,MMT,CMAD,0,,1,0.0,1,Acewood,219,Agate,606021.1195952557,736558.4183197679
1712,7944,7944,Amnicon & Aztalan (SB),This stop (#7944) is southbound on the 706 block of Amnicon Trl nearside Aztalan Dr,43.089049,-89.260906,MMT,CMAD,0,,3,180.0,0,Amnicon,706,Aztalan,609324.3845721555,735710.7018159479
1713,7955,7955,Monona & Buckeye (NB),This stop (#7955) is northbound on the 4100 block of Monona Dr nearside Buckeye Rd,43.079675,-89.32388,MMT,CMAD,0,,3,0.0,1,Monona,4100,Buckeye,604147.3028390827,734978.4303482334
1714,7968,7968,E Buckeye & Twilight (WB),This stop (#7968) is westbound on the 4898 block of Buckeye Rd (E) farside Twilight Trl,43.073432,-89.298866,MMT,CMAD,0,,1,270.0,1,E Buckeye,4898,Twilight,606137.1407574534,734162.684749651
1715,7969,7969,Acewood & Onyx (NB),This stop (#7969) is northbound on the 401 block of Acewood Blvd nearside Onyx Ln,43.091779,-89.30208,MMT,CMAD,0,,3,0.0,1,Acewood,401,Onyx,605998.9842328645,736214.6687342201
1716,7984,7984,E Buckeye & Ellen (WB),This stop (#7984) is westbound on the 5400 block of Buckeye Rd (E) nearside Ellen Ave,43.073573,-89.288237,MMT,CMAD,0,,3,270.0,1,E Buckeye,5400,Ellen,607001.4720891761,734126.308277086
1717,7987,7987,Vondron & D A T C P Building (NB),This stop (#7987) is northbound on the 2599 block of Vondron Rd adjacent D A T C P Building,43.062466,-89.291307,MMT,CMAD,0,,2,0.0,1,Vondron,2599,D A T C P Building,606677.852979524,732908.6262790139
1718,7989,7989,Cottage Grove & Atlas (EB),This stop (#7989) is eastbound on the 4401 block of Cottage Grove Rd farside Atlas Ave,43.083958,-89.306564,MMT,CMAD,0,,1,90.0,1,Cottage Grove,4401,Atlas,605582.4224915481,735368.6483846465
1719,7990,7990,Dempsey & Overpass (SB),This stop (#7990) is southbound on the 112 block of Dempsey Rd adjacent Pedestrian Overpass,43.095597,-89.316435,MMT,CMAD,0,,2,180.0,1,Dempsey,112,Overpass,604858.9650024922,736708.8753766636
1720,7991,7991,Cottage Grove & Ellen (EB),This stop (#7991) is eastbound on the 5301 block of Cottage Grove Rd farside Ellen Ave,43.084238,-89.289389,MMT,CMAD,0,,1,90.0,1,Cottage Grove,5301,Ellen,606979.1575521445,735315.5968774568
1721,7996,7996,Pflaum & Advance (WB),This stop (#7996) is westbound on the 4698 block of Pflaum Rd farside Advance Rd,43.062496,-89.303551,MMT,CMAD,0,,1,270.0,0,Pflaum,4698,Advance,605683.2963011849,732971.945072368
1722,8100,8100,Raymond & Prairie (WB),This stop (#8100) is westbound on the 6200 block of Raymond Rd farside Prairie Rd,43.032042,-89.48917,MMT,CMAD,0,,1,270.0,1,Raymond,6200,Prairie,590392.0309438366,730520.6186473786
1723,8101,8101,Raymond & Prairie (EB),This stop (#8101) is eastbound on the 6199 block of Raymond Rd farside Prairie Rd,43.031702,-89.488368,MMT,CMAD,0,,1,90.0,1,Raymond,6199,Prairie,590454.8480465517,730478.8045083154
1724,8118,8118,S Whitney & Tolman (SB),This stop (#8118) is southbound on the 1498 block of Whitney Way (S) nearside Tolman Ter,43.037007,-89.477873,MMT,CMAD,0,,3,180.0,0,S Whitney,1498,Tolman,591344.6600935219,731014.0536225628
1725,8124,8124,S Gammon & Watts (SB),This stop (#8124) is southbound on the 700 block of Gammon Rd (S) farside Watts Rd,43.04993,-89.503317,MMT,CMAD,0,,1,180.0,1,S Gammon,700,Watts,589367.0499154486,732577.717874727
1726,8131,8131,S Gammon & Schroeder (NB),This stop (#8131) is northbound on the 899 block of Gammon Rd (S) farside Schroeder Rd,43.046501,-89.50303,MMT,CMAD,0,,1,0.0,1,S Gammon,899,Schroeder,589366.4455169556,732195.7569699087
1727,8134,8134,Reetz & Black Oak (SB),This stop (#8134) is southbound on the 2000 block of Reetz Rd farside Black Oak Dr,43.0325,-89.461769,MMT,CMAD,0,,1,180.0,1,Reetz,2000,Black Oak,592622.2288195482,730432.1874738433
1728,8135,8135,Reetz & Raymond (NB),This stop (#8135) is northbound on the 2099 block of Reetz Rd farside Raymond Rd,43.03216,-89.461473,MMT,CMAD,0,,1,0.0,1,Reetz,2099,Raymond,592643.9339120237,730392.958992289
1729,8137,8137,Manchester & Westin (NB),This stop (#8137) is northbound on the 3499 block of Manchester Rd farside Westin Dr,43.010895,-89.492172,MMT,CMAD,0,,1,0.0,1,Manchester,3499,Westin,590000.8307601039,728189.4084789932
1730,8138,8138,S Whitney & Piping Rock (WB),This stop (#8138) is westbound on the 1198 block of Whitney Way (S) nearside Piping Rock Rd,43.041823,-89.477643,MMT,CMAD,0,,3,270.0,1,S Whitney,1198,Piping Rock,591396.7822284418,731547.2920687408
1731,8145,8145,Rayovac & Schroeder (NB),This stop (#8145) is northbound on the 899 block of Rayovac Dr farside Schroeder Rd,43.04657,-89.491159,MMT,CMAD,0,,1,0.0,1,Rayovac,899,Schroeder,590331.4934742129,732142.8397326402
1732,8149,8149,Pilgrim & Sara (EB),This stop (#8149) is eastbound on the 6315 block of Pilgrim Rd farside Sara Rd,43.026051,-89.491977,MMT,CMAD,0,,1,90.0,1,Pilgrim,6315,Sara,590122.1885939285,729870.148951153
1733,8152,8152,Schroeder & Saybrook (WB),This stop (#8152) is westbound on the 5800 block of Schroeder Rd farside Saybrook Rd,43.046468,-89.48025,MMT,CMAD,0,,1,270.0,0,Schroeder,5800,Saybrook,591217.193141175,732075.9818878064
1734,8153,8153,Muir Field & Tucson (NB),This stop (#8153) is northbound on the 3149 block of Muir Field Rd farside Tucson Trl,43.017338,-89.511026,MMT,CMAD,0,,1,0.0,1,Muir Field,3149,Tucson,588512.9643009414,729000.6708325108
1735,8154,8154,Hammersley & Reetz (WB),This stop (#8154) is westbound on the 4898 block of Hammersley Rd nearside Reetz Rd,43.039161,-89.460885,MMT,CMAD,0,,3,270.0,1,Hammersley,4898,Reetz,592740.1598044105,731166.8530840826
1736,8155,8155,Reetz & Hammersley (NB),This stop (#8155) is northbound on the 1301 block of Reetz Rd nearside Hammersley Rd,43.038928,-89.460934,MMT,CMAD,0,,3,0.0,1,Reetz,1301,Hammersley,592734.5657432554,731141.2461665379
1737,8157,8157,Prairie & Pioneer (NB),This stop (#8157) is northbound on the 2101 block of Prairie Rd farside Pioneer Rd,43.029598,-89.488687,MMT,CMAD,0,,1,0.0,0,Prairie,2101,Pioneer,590414.2843599162,730246.9633106352
1738,8160,8160,S Gammon & Gammon (SB),This stop (#8160) is southbound on the 998 block of Gammon Rd (S) farside Gammon Ln,43.043734,-89.5041,MMT,CMAD,0,,1,180.0,1,S Gammon,998,Gammon,589260.1956784821,731894.1882134854
1739,8163,8163,Manchester & Hartford (NB),This stop (#8163) is northbound on the 3209 block of Manchester Rd nearside Hartford Ct,43.014916,-89.490634,MMT,CMAD,0,,3,0.0,1,Manchester,3209,Hartford,590153.8590578127,728627.7397217479
1740,8166,8166,Mckenna & Hammersley (WB),This stop (#8166) is westbound on the 1299 block of Mckenna Blvd farside Hammersley Rd,43.038678,-89.500146,MMT,CMAD,0,,1,270.0,1,Mckenna,1299,Hammersley,589546.2348430352,731312.9607586199
1741,8170,8170,Hathaway & Greenwich (SB),This stop (#8170) is southbound on the 1098 block of Hathaway Dr nearside Greenwich Dr,43.043815,-89.487676,MMT,CMAD,0,,3,180.0,0,Hathaway,1098,Greenwich,590595.3407860766,731819.3861887417
1742,8173,8173,S Whitney & Hammersley (NB),This stop (#8173) is northbound on the 1299 block of Whitney Way (S) farside Hammersley Rd,43.039442,-89.477332,MMT,CMAD,0,,1,0.0,1,S Whitney,1299,Hammersley,591405.5278855029,731281.5029960221
1743,8174,8174,Waldorf & Mansion Hill (SB),This stop (#8174) is southbound on the 1698 block of Waldorf Blvd nearside Mansion Hill Ave,43.034346,-89.525002,MMT,CMAD,0,,3,180.0,1,Waldorf,1698,Mansion Hill,587495.984554729,730959.5170048474
1744,8180,8180,S Gammon & Schroeder (SB),This stop (#8180) is southbound on the 900 block of Gammon Rd (S) farside Schroeder Rd,43.045897,-89.503357,MMT,CMAD,0,,1,180.0,1,S Gammon,900,Schroeder,589335.6613961445,732130.4055849446
1745,8186,8186,Raymond & Lewon (WB),This stop (#8186) is westbound on the 5198 block of Raymond Rd nearside Lewon Dr,43.032015,-89.468222,MMT,CMAD,0,,3,270.0,1,Raymond,5198,Lewon,592094.3978136898,730411.0953013059
1746,8188,8188,Mckenna & Elver Park (WB),This stop (#8188) is westbound on the 1251 block of Mckenna Blvd opposite Elver Park,43.039205,-89.502639,MMT,CMAD,0,,4,270.0,1,Mckenna,1251,Elver Park,589347.3184377237,731384.1716620402
1747,8191,8191,Hammersley & Prairie (EB),This stop (#8191) is eastbound on the 6199 block of Hammersley Rd farside Prairie Rd,43.039034,-89.488116,MMT,CMAD,0,,1,90.0,1,Hammersley,6199,Prairie,590526.33046113,731291.1067428727
1748,8192,8192,Muir Field & Tucson (SB),This stop (#8192) is southbound on the 3150 block of Muir Field Rd farside Tucson Trl,43.017222,-89.511568,MMT,CMAD,0,,1,180.0,1,Muir Field,3150,Tucson,588468.0926020996,728990.574292739
1749,8194,8194,Mckenna & Lancaster (SB),This stop (#8194) is southbound on the 2830 block of Mckenna Blvd farside Lancaster Ln,43.021972,-89.503174,MMT,CMAD,0,,1,180.0,1,Mckenna,2830,Lancaster,589183.6125663372,729474.697815132
1750,8200,8200,Pilgrim & Mckenna (WB),This stop (#8200) is westbound on the 6698 block of Pilgrim Rd nearside Mckenna Blvd,43.027195,-89.496679,MMT,CMAD,0,,3,270.0,1,Pilgrim,6698,Mckenna,589747.9692117954,730021.0775352432
1751,8207,8207,Hammersley & Rae (EB),This stop (#8207) is eastbound on the 6101 block of Hammersley Rd nearside Rae Ln,43.039071,-89.485944,MMT,CMAD,0,,3,90.0,0,Hammersley,6101,Rae,590703.095453957,731284.1501177133
1752,8213,8213,Schroeder & Rayovac (EB),This stop (#8213) is eastbound on the 6399 block of Schroeder Rd farside Rayovac Dr,43.046195,-89.490924,MMT,CMAD,0,,1,90.0,1,Schroeder,6399,Rayovac,590347.9782966091,732100.030308262
1753,8218,8218,Maple Grove & Mckee (SB),This stop (#8218) is southbound on the 3200 block of Maple Grove Dr farside Mckee Rd,43.015403,-89.49901,MMT,CMAD,0,,1,180.0,1,Maple Grove,3200,Mckee,589476.3029077041,728724.521240677
1754,8224,8224,Muir Field & Lindfield (SB),This stop (#8224) is southbound on the 2398 block of Muir Field Rd nearside Lindfield Rd,43.027135,-89.50582,MMT,CMAD,0,,3,180.0,1,Muir Field,2398,Lindfield,589004.565236914,730061.1170661573
1755,8226,8226,Raymond & Westchester (WB),This stop (#8226) is westbound on the 4998 block of Raymond Rd nearside Westchester Rd,43.031989,-89.464792,MMT,CMAD,0,,3,270.0,0,Raymond,4998,Westchester,592372.9946747374,730390.8098184722
1756,8230,8230,Prairie & Waterford (WB),This stop (#8230) is westbound on the 3100 block of Prairie Rd farside Waterford Rd,43.019158,-89.49197,MMT,CMAD,0,,1,270.0,0,Prairie,3100,Waterford,590074.7740465392,729105.2515091305
1757,8235,8235,Schroeder & Saybrook (EB),This stop (#8235) is eastbound on the 5801 block of Schroeder Rd nearside Saybrook Rd,43.046254,-89.479263,MMT,CMAD,0,,3,90.0,1,Schroeder,5801,Saybrook,591295.9061159627,732047.2162023259
1758,8236,8236,Hathaway & Schroeder (SB),This stop (#8236) is southbound on the 900 block of Hathaway Dr farside Schroeder Rd,43.046043,-89.488974,MMT,CMAD,0,,1,180.0,1,Hathaway,900,Schroeder,590505.3680492623,732073.2274899718
1759,8237,8237,Schroeder & Forward (EB),This stop (#8237) is eastbound on the 6299 block of Schroeder Rd nearside Forward Dr,43.046205,-89.488444,MMT,CMAD,0,,3,90.0,1,Schroeder,6299,Forward,590549.5603015923,732088.5038470512
1760,8239,8239,Prairie & Raymond (NB),This stop (#8239) is northbound on the 1999 block of Prairie Rd farside Raymond Rd,43.032212,-89.488615,MMT,CMAD,0,,1,0.0,1,Prairie,1999,Raymond,590438.3209758243,730536.65434525
1761,8241,8241,Schroeder & Highway Ramp (EB),This stop (#8241) is eastbound on the 5599 block of Schroeder Rd nearside Highway Ramp,43.046282,-89.475511,MMT,CMAD,0,,3,90.0,0,Schroeder,5599,Highway Ramp,591600.971833783,732031.252698274
1762,8246,8246,Starr Grass & S High Point (WB),This stop (#8246) is westbound on the 7800 block of Starr Grass Dr farside High Point Rd (S),43.038469,-89.518518,MMT,CMAD,0,,1,270.0,1,Starr Grass,7800,S High Point,588051.7873962827,731383.7558353746
1763,8251,8251,Mid Town & S Pleasant View (EB),This stop (#8251) is eastbound on the 8599 block of Mid Town Rd farside Pleasant View Rd (S),43.031243,-89.532757,MMT,CMAD,0,,1,90.0,1,Mid Town,8599,S Pleasant View,586843.9688877573,730655.0379663052
1764,8253,8253,Prairie & Jacobs (NB),This stop (#8253) is northbound on the 1501 block of Prairie Rd nearside Jacobs Way,43.036581,-89.488434,MMT,CMAD,0,,3,0.0,0,Prairie,1501,Jacobs,590483.4241130736,731020.5321504711
1765,8259,8259,Carnwood & Maple Grove (EB),This stop (#8259) is eastbound on the 6801 block of Carnwood Rd nearside Maple Grove Dr,43.020005,-89.498965,MMT,CMAD,0,,3,90.0,1,Carnwood,6801,Maple Grove,589512.0409878079,729234.9338779722
1766,8263,8263,Maple Grove & Westin (NB),This stop (#8263) is northbound on the 3299 block of Maple Grove Dr farside Westin Dr,43.01287,-89.498773,MMT,CMAD,0,,1,0.0,1,Maple Grove,3299,Westin,589477.9139228273,728442.2475467805
1767,8268,8268,Woods & Mid Town (SB),This stop (#8268) is southbound on the 1900 block of Woods Rd farside Mid Town Rd,43.030929,-89.553002,MMT,CMAD,0,,1,180.0,1,Woods,1900,Mid Town,585196.3995646024,730724.4648244451
1768,8273,8273,Mid Town & Woods (EB),This stop (#8273) is eastbound on the 9599 block of Mid Town Rd farside Woods Rd,43.031099,-89.552472,MMT,CMAD,0,,1,90.0,1,Mid Town,9599,Woods,585240.6713716242,730740.5926830119
1769,8274,8274,S Whitney & Gilbert (WB),This stop (#8274) is westbound on the 1000 block of Whitney Way (S) farside Gilbert Rd,43.044277,-89.474227,MMT,CMAD,0,,1,270.0,1,S Whitney,1000,Gilbert,591691.3959443516,731802.2429430285
1770,8281,8281,Mckenna & Raymond (NB),This stop (#8281) is northbound on the 1999 block of Mckenna Blvd farside Raymond Rd,43.032127,-89.49677,MMT,CMAD,0,,1,0.0,1,Mckenna,1999,Raymond,589774.9381848613,730568.8085974266
1771,8285,8285,Raymond & Lewon (EB),This stop (#8285) is eastbound on the 5199 block of Raymond Rd farside Lewon Dr,43.031666,-89.468604,MMT,CMAD,0,,1,90.0,1,Raymond,5199,Lewon,592060.932184854,730374.307113997
1772,8297,8297,S Whitney & Raymond (NB),This stop (#8297) is northbound on the 1999 block of Whitney Way (S) farside Raymond Rd,43.03228,-89.476537,MMT,CMAD,0,,1,0.0,1,S Whitney,1999,Raymond,591420.4295644631,730482.7322213219
1773,8301,8301,Mckenna & Morraine View (NB),This stop (#8301) is northbound on the 1099 block of Mckenna Blvd farside Morraine View Dr,43.041791,-89.504702,MMT,CMAD,0,,1,0.0,1,Mckenna,1099,Morraine View,589197.7186681648,731681.6633767668
1774,8304,8304,Pilgrim & Sara (WB),This stop (#8304) is westbound on the 6300 block of Pilgrim Rd nearside Sara Rd,43.026257,-89.491632,MMT,CMAD,0,,3,270.0,0,Pilgrim,6300,Sara,590151.6650371489,729891.2480375443
1775,8306,8306,Manchester & Westin (SB),This stop (#8306) is southbound on the 3498 block of Manchester Rd nearside Westin Dr,43.01094,-89.492517,MMT,CMAD,0,,3,180.0,1,Manchester,3498,Westin,589973.0943099366,728196.1615455862
1776,8308,8308,Pilgrim & Prairie (WB),This stop (#8308) is westbound on the 6200 block of Pilgrim Rd farside Prairie Rd,43.02625,-89.489227,MMT,CMAD,0,,1,270.0,1,Pilgrim,6200,Prairie,590347.1007312674,729878.2113655368
1777,8313,8313,Watts & Struck (EB),This stop (#8313) is eastbound on the 6599 block of Watts Rd farside Struck St,43.049943,-89.495457,MMT,CMAD,0,,1,90.0,1,Watts,6599,Struck,590005.7595364859,732539.0375503357
1778,8319,8319,Brookwood & Hammersley (NB),This stop (#8319) is northbound on the 1299 block of Brookwood Rd farside Hammersley Rd,43.039554,-89.485673,MMT,CMAD,0,,1,0.0,1,Brookwood,1299,Hammersley,590728.4764062235,731336.3659978699
1779,8333,8333,Reetz & Marvin (NB),This stop (#8333) is northbound on the 1501 block of Reetz Rd nearside Marvin Ave,43.036296,-89.460908,MMT,CMAD,0,,3,0.0,1,Reetz,1501,Marvin,592718.4694222405,730849.051068809
1780,8341,8341,S Whitney & Bartlett (NB),This stop (#8341) is northbound on the 1801 block of Whitney Way (S) farside Bartlett Ln,43.034151,-89.477094,MMT,CMAD,0,,1,0.0,0,S Whitney,1801,Bartlett,591388.145469852,730693.1782095744
1781,8351,8351,Carnwood & Muir Field (EB),This stop (#8351) is eastbound on the 7199 block of Carnwood Rd farside Muir Field Rd,43.01941,-89.505909,MMT,CMAD,0,,1,90.0,1,Carnwood,7199,Muir Field,588943.4073683573,729204.3987361246
1782,8352,8352,Raymond & Cameron (WB),This stop (#8352) is westbound on the 5898 block of Raymond Rd nearside Cameron Dr,43.03209,-89.482915,MMT,CMAD,0,,3,270.0,0,Raymond,5898,Cameron,590900.7382653647,730494.089770244
1783,8363,8363,Raymond & Leland (EB),This stop (#8363) is eastbound on the 5801 block of Raymond Rd nearside Leland Dr,43.031724,-89.479917,MMT,CMAD,0,,3,90.0,1,Raymond,5801,Leland,591141.859021148,730438.222887275
1784,8375,8375,Manchester & Mckee (NB),This stop (#8375) is northbound on the 3199 block of Manchester Rd farside Mckee Rd,43.016097,-89.49066,MMT,CMAD,0,,1,0.0,0,Manchester,3199,Mckee,590159.9642891907,728758.9178013615
1785,8377,8377,Raymond & Gilbert (EB),This stop (#8377) is eastbound on the 5499 block of Raymond Rd farside Gilbert Rd,43.031691,-89.473021,MMT,CMAD,0,,1,90.0,0,Raymond,5499,Gilbert,591702.1082876574,730399.508023952
1786,8378,8378,Schroeder & Forward (WB),This stop (#8378) is westbound on the 6298 block of Schroeder Rd nearside Forward Dr,43.046429,-89.488024,MMT,CMAD,0,,3,270.0,1,Schroeder,6298,Forward,590585.2455631397,732111.2206086183
1787,8379,8379,Mckee & Muir Field (EB),This stop (#8379) is eastbound on the 7399 block of Mckee Rd farside Muir Field Rd,43.015673,-89.510974,MMT,CMAD,0,,1,90.0,1,Mckee,7399,Muir Field,588505.5575567542,728815.6565284242
1788,8386,8386,Mid Town & Hawks Landing (WB),This stop (#8386) is westbound on the 9200 block of Mid Town Rd farside Hawks Landing Cir,43.031339,-89.545243,MMT,CMAD,0,,1,270.0,1,Mid Town,9200,Hawks Landing,585829.875604195,730729.9474751928
1789,8388,8388,Carnwood & Maple Grove (WB),This stop (#8388) is westbound on the 6800 block of Carnwood Rd farside Maple Grove Dr,43.02022,-89.499151,MMT,CMAD,0,,1,270.0,1,Carnwood,6800,Maple Grove,589498.4197257032,729259.7404334606
1790,8401,8401,Raymond & Cameron (EB),This stop (#8401) is eastbound on the 5901 block of Raymond Rd nearside Cameron Dr,43.031749,-89.483421,MMT,CMAD,0,,3,90.0,0,Raymond,5901,Cameron,590857.2434014423,730458.8265735474
